,Data,Vendedor,Produto,Forma Pagamento,Preço Unitário,Qtd,Unnamed: 7,Unnamed: 8
3441,4/20/2018,Felipe Melo,Produto I,Dinheiro,R$ 759.00,1,,
3442,4/20/2018,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,2,,
3443,4/21/2018,Anderson Gomes,Produto J,Boleto Bancário,R$ 66.00,1,,
3444,4/21/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3445,4/22/2018,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,2,,
3446,4/22/2018,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
3447,4/24/2018,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,3,,
3448,4/24/2018,Anderson Gomes,Produto H,Dinheiro,R$ 396.00,1,,
3449,4/24/2018,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3450,4/24/2018,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,1,,
3451,4/24/2018,Diana Martins,Produto J,Boleto Bancário,R$ 66.00,1,,
3452,4/25/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3453,4/25/2018,Clara Nunes,Produto I,Dinheiro,R$ 759.00,1,,
3454,4/25/2018,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,1,,
3455,4/25/2018,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3456,4/26/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3457,4/26/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3458,4/27/2018,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3459,4/27/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3460,4/28/2018,Renato Souza,Produto D,Boleto Bancário,R$ 759.00,1,,
3461,4/28/2018,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,2,,
3462,4/29/2018,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,1,,
3463,4/29/2018,Renato Souza,Produto F,Boleto Bancário,R$ 478.50,2,,
3464,4/29/2018,Diana Martins,Produto F,Cartão de Crédito,R$ 478.50,1,,
3465,4/30/2018,Diana Martins,Produto A,Dinheiro,R$ 445.50,1,,
3466,4/30/2018,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3467,4/30/2018,Felipe Melo,Produto G,Dinheiro,R$ 165.00,1,,
3468,5/1/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
3469,5/1/2018,Clara Nunes,Produto H,Dinheiro,R$ 396.00,1,,
3470,5/2/2018,Felipe Melo,Produto D,Boleto Bancário,R$ 759.00,1,,
3471,5/2/2018,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3472,5/2/2018,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3473,5/2/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,3,,
3474,5/3/2018,Clara Nunes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3475,5/3/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3476,5/3/2018,Felipe Melo,Produto I,Boleto Bancário,R$ 759.00,1,,
3477,5/3/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,2,,
3478,5/4/2018,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
3479,5/4/2018,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,2,,
3480,5/4/2018,Clara Nunes,Produto G,Boleto Bancário,R$ 165.00,1,,
3481,5/4/2018,Diana Martins,Produto A,Dinheiro,R$ 445.50,1,,
3482,5/4/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,3,,
3483,5/4/2018,Anderson Gomes,Produto D,Cartão de Crédito,R$ 759.00,2,,
3484,5/4/2018,Renato Souza,Produto G,Dinheiro,R$ 165.00,1,,
3485,5/5/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
3486,5/5/2018,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
3487,5/6/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
3488,5/7/2018,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3489,5/7/2018,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3490,5/7/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,1,,
3491,5/8/2018,Diana Martins,Produto A,Dinheiro,R$ 445.50,1,,
3492,5/8/2018,Clara Nunes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3493,5/8/2018,Renato Souza,Produto B,Dinheiro,R$ 577.50,1,,
3494,5/8/2018,Diana Martins,Produto J,Dinheiro,R$ 66.00,1,,
3495,5/8/2018,Renato Souza,Produto G,Dinheiro,R$ 165.00,1,,
3496,5/9/2018,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
3497,5/10/2018,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3498,5/12/2018,Camila Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3499,5/12/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,1,,
3500,5/12/2018,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3501,5/12/2018,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,1,,
3502,5/13/2018,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,2,,
3503,5/14/2018,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,2,,
3504,5/14/2018,Diana Martins,Produto H,Cartão de Crédito,R$ 396.00,1,,
3505,5/14/2018,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,2,,
3506,5/14/2018,Clara Nunes,Produto F,Dinheiro,R$ 478.50,2,,
3507,5/15/2018,Felipe Melo,Produto F,Cartão de Crédito,R$ 478.50,1,,
3508,5/15/2018,Diana Martins,Produto H,Dinheiro,R$ 396.00,3,,
3509,5/16/2018,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,3,,
3510,5/16/2018,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
3511,5/16/2018,Renato Souza,Produto G,Dinheiro,R$ 165.00,1,,
3512,5/16/2018,Camila Souza,Produto F,Dinheiro,R$ 478.50,1,,
3513,5/16/2018,Clara Nunes,Produto I,Boleto Bancário,R$ 759.00,1,,
3514,5/17/2018,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,1,,
3515,5/17/2018,Diana Martins,Produto C,Cartão de Crédito,R$ 148.50,1,,
3516,5/18/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
3517,5/18/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3518,5/18/2018,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3519,5/18/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3520,5/18/2018,Felipe Melo,Produto E,Boleto Bancário,R$ 709.50,1,,
3521,5/18/2018,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
3522,5/19/2018,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
3523,5/19/2018,Renato Souza,Produto F,Boleto Bancário,R$ 478.50,3,,
3524,5/19/2018,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,1,,
3525,5/20/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
3526,5/20/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,3,,
3527,5/20/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,3,,
3528,5/20/2018,Diana Martins,Produto D,Boleto Bancário,R$ 759.00,1,,
3529,5/20/2018,Clara Nunes,Produto G,Boleto Bancário,R$ 165.00,1,,
3530,5/20/2018,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
3531,5/20/2018,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,1,,
3532,5/21/2018,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3533,5/21/2018,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3534,5/21/2018,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,2,,
3535,5/21/2018,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,2,,
3536,5/22/2018,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,1,,
3537,5/22/2018,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,1,,
3538,5/22/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3539,5/22/2018,Clara Nunes,Produto A,Dinheiro,R$ 445.50,1,,
3540,5/23/2018,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3541,5/23/2018,Diana Martins,Produto H,Dinheiro,R$ 396.00,1,,
3542,5/24/2018,Anderson Gomes,Produto D,Cartão de Crédito,R$ 759.00,3,,
3543,5/24/2018,Camila Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3544,5/25/2018,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,3,,
3545,5/25/2018,Renato Souza,Produto B,Dinheiro,R$ 577.50,1,,
3546,5/25/2018,Diana Martins,Produto I,Boleto Bancário,R$ 759.00,1,,
3547,5/26/2018,Clara Nunes,Produto B,Boleto Bancário,R$ 577.50,1,,
3548,5/26/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,2,,
3549,5/26/2018,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3550,5/26/2018,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,2,,
3551,5/27/2018,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,2,,
3552,5/28/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3553,5/28/2018,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,2,,
3554,5/28/2018,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,1,,
3555,5/29/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3556,5/29/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3557,5/29/2018,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,2,,
3558,5/30/2018,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,2,,
3559,5/30/2018,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3560,5/30/2018,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
3561,5/31/2018,Anderson Gomes,Produto I,Boleto Bancário,R$ 759.00,2,,
3562,5/31/2018,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,3,,
3563,6/1/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,2,,
3564,6/1/2018,Felipe Melo,Produto F,Boleto Bancário,R$ 478.50,2,,
3565,6/1/2018,Felipe Melo,Produto B,Boleto Bancário,R$ 577.50,1,,
3566,6/2/2018,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,3,,
3567,6/2/2018,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,1,,
3568,6/3/2018,Diana Martins,Produto J,Cartão de Crédito,R$ 66.00,1,,
3569,6/3/2018,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,2,,
3570,6/3/2018,Diana Martins,Produto B,Boleto Bancário,R$ 577.50,2,,
3571,6/3/2018,Clara Nunes,Produto D,Boleto Bancário,R$ 759.00,2,,
3572,6/4/2018,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,2,,
3573,6/4/2018,Renato Souza,Produto F,Boleto Bancário,R$ 478.50,2,,
3574,6/4/2018,Camila Souza,Produto D,Boleto Bancário,R$ 759.00,3,,
3575,6/6/2018,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3576,6/6/2018,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
3577,6/6/2018,Anderson Gomes,Produto G,Cartão de Crédito,R$ 165.00,3,,
3578,6/6/2018,Clara Nunes,Produto C,Cartão de Crédito,R$ 148.50,1,,
3579,6/8/2018,Felipe Melo,Produto F,Cartão de Crédito,R$ 478.50,1,,
3580,6/9/2018,Renato Souza,Produto H,Boleto Bancário,R$ 396.00,1,,
3581,6/9/2018,Diana Martins,Produto E,Boleto Bancário,R$ 709.50,1,,
3582,6/10/2018,Camila Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
3583,6/10/2018,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,3,,
3584,6/10/2018,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3585,6/11/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,2,,
3586,6/12/2018,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,1,,
3587,6/12/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
3588,6/12/2018,Clara Nunes,Produto A,Cartão de Crédito,R$ 445.50,3,,
3589,6/14/2018,Felipe Melo,Produto I,Dinheiro,R$ 759.00,1,,
3590,6/14/2018,Diana Martins,Produto J,Boleto Bancário,R$ 66.00,1,,
3591,6/14/2018,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3592,6/14/2018,Clara Nunes,Produto G,Cartão de Crédito,R$ 165.00,1,,
3593,6/15/2018,Clara Nunes,Produto G,Dinheiro,R$ 165.00,2,,
3594,6/15/2018,Diana Martins,Produto C,Cartão de Crédito,R$ 148.50,1,,
3595,6/15/2018,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,1,,
3596,6/15/2018,Clara Nunes,Produto B,Cartão de Crédito,R$ 577.50,1,,
3597,6/15/2018,Diana Martins,Produto A,Cartão de Crédito,R$ 445.50,1,,
3598,6/16/2018,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3599,6/17/2018,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,1,,
3600,6/17/2018,Camila Souza,Produto D,Boleto Bancário,R$ 759.00,1,,
3601,6/17/2018,Felipe Melo,Produto F,Cartão de Crédito,R$ 478.50,1,,
3602,6/17/2018,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3603,6/18/2018,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,2,,
3604,6/18/2018,Renato Souza,Produto A,Boleto Bancário,R$ 445.50,1,,
3605,6/18/2018,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,1,,
3606,6/19/2018,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3607,6/20/2018,Felipe Melo,Produto A,Cartão de Crédito,R$ 445.50,3,,
3608,6/21/2018,Camila Souza,Produto G,Dinheiro,R$ 165.00,1,,
3609,6/21/2018,Diana Martins,Produto A,Boleto Bancário,R$ 445.50,1,,
3610,6/22/2018,Clara Nunes,Produto A,Dinheiro,R$ 445.50,1,,
3611,6/22/2018,Clara Nunes,Produto H,Cartão de Crédito,R$ 396.00,1,,
3612,6/22/2018,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3613,6/22/2018,Camila Souza,Produto G,Dinheiro,R$ 165.00,1,,
3614,6/22/2018,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,2,,
3615,6/22/2018,Clara Nunes,Produto C,Cartão de Crédito,R$ 148.50,1,,
3616,6/23/2018,Renato Souza,Produto J,Cartão de Crédito,R$ 66.00,2,,
3617,6/23/2018,Anderson Gomes,Produto G,Dinheiro,R$ 165.00,2,,
3618,6/24/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3619,6/24/2018,Clara Nunes,Produto F,Dinheiro,R$ 478.50,2,,
3620,6/24/2018,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3621,6/24/2018,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,1,,
3622,6/25/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,2,,
3623,6/25/2018,Camila Souza,Produto E,Dinheiro,R$ 709.50,1,,
3624,6/25/2018,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,3,,
3625,6/25/2018,Clara Nunes,Produto C,Cartão de Crédito,R$ 148.50,1,,
3626,6/26/2018,Renato Souza,Produto A,Cartão de Crédito,R$ 445.50,3,,
3627,6/26/2018,Diana Martins,Produto I,Cartão de Crédito,R$ 759.00,1,,
3628,6/26/2018,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,1,,
3629,6/26/2018,Diana Martins,Produto B,Dinheiro,R$ 577.50,1,,
3630,6/26/2018,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
3631,6/26/2018,Felipe Melo,Produto E,Cartão de Crédito,R$ 709.50,1,,
3632,6/27/2018,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3633,6/27/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3634,6/27/2018,Anderson Gomes,Produto I,Dinheiro,R$ 759.00,1,,
3635,6/28/2018,Renato Souza,Produto G,Boleto Bancário,R$ 165.00,3,,
3636,6/28/2018,Camila Souza,Produto E,Boleto Bancário,R$ 709.50,3,,
3637,6/28/2018,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,3,,
3638,6/28/2018,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3639,6/29/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,2,,
3640,6/29/2018,Camila Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3641,6/29/2018,Renato Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3642,6/30/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3643,6/30/2018,Anderson Gomes,Produto A,Dinheiro,R$ 445.50,2,,
3644,6/30/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,3,,
3645,7/1/2018,Renato Souza,Produto C,Boleto Bancário,R$ 148.50,1,,
3646,7/1/2018,Renato Souza,Produto E,Boleto Bancário,R$ 709.50,1,,
3647,7/1/2018,Clara Nunes,Produto A,Dinheiro,R$ 445.50,1,,
3648,7/1/2018,Felipe Melo,Produto J,Cartão de Crédito,R$ 66.00,1,,
3649,7/2/2018,Felipe Melo,Produto A,Dinheiro,R$ 445.50,2,,
3650,7/2/2018,Felipe Melo,Produto J,Dinheiro,R$ 66.00,1,,
3651,7/2/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3652,7/2/2018,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,3,,
3653,7/2/2018,Camila Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3654,7/4/2018,Felipe Melo,Produto E,Dinheiro,R$ 709.50,1,,
3655,7/4/2018,Camila Souza,Produto E,Boleto Bancário,R$ 709.50,3,,
3656,7/4/2018,Renato Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
3657,7/4/2018,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,3,,
3658,7/5/2018,Anderson Gomes,Produto I,Dinheiro,R$ 759.00,1,,
3659,7/5/2018,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3660,7/5/2018,Camila Souza,Produto G,Boleto Bancário,R$ 165.00,3,,
3661,7/6/2018,Clara Nunes,Produto E,Boleto Bancário,R$ 709.50,1,,
3662,7/7/2018,Clara Nunes,Produto H,Dinheiro,R$ 396.00,1,,
3663,7/8/2018,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
3664,7/10/2018,Anderson Gomes,Produto H,Cartão de Crédito,R$ 396.00,1,,
3665,7/11/2018,Anderson Gomes,Produto F,Dinheiro,R$ 478.50,1,,
3666,7/11/2018,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
3667,7/12/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,1,,
3668,7/12/2018,Felipe Melo,Produto E,Cartão de Crédito,R$ 709.50,1,,
3669,7/12/2018,Camila Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
3670,7/12/2018,Diana Martins,Produto B,Boleto Bancário,R$ 577.50,1,,
3671,7/13/2018,Diana Martins,Produto F,Dinheiro,R$ 478.50,1,,
3672,7/13/2018,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3673,7/13/2018,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3674,7/13/2018,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,1,,
3675,7/14/2018,Felipe Melo,Produto H,Boleto Bancário,R$ 396.00,3,,
3676,7/14/2018,Felipe Melo,Produto C,Dinheiro,R$ 148.50,1,,
3677,7/14/2018,Diana Martins,Produto H,Cartão de Crédito,R$ 396.00,1,,
3678,7/14/2018,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3679,7/14/2018,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,2,,
3680,7/15/2018,Felipe Melo,Produto H,Cartão de Crédito,R$ 396.00,1,,
3681,7/15/2018,Anderson Gomes,Produto I,Cartão de Crédito,R$ 759.00,1,,
3682,7/16/2018,Anderson Gomes,Produto B,Cartão de Crédito,R$ 577.50,2,,
3683,7/16/2018,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,1,,
3684,7/17/2018,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,1,,
3685,7/17/2018,Clara Nunes,Produto C,Boleto Bancário,R$ 148.50,1,,
3686,7/18/2018,Camila Souza,Produto I,Dinheiro,R$ 759.00,2,,
3687,7/19/2018,Anderson Gomes,Produto G,Dinheiro,R$ 165.00,3,,
3688,7/19/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,1,,
3689,7/19/2018,Felipe Melo,Produto C,Cartão de Crédito,R$ 148.50,2,,
3690,7/19/2018,Renato Souza,Produto F,Boleto Bancário,R$ 478.50,1,,
3691,7/19/2018,Diana Martins,Produto G,Cartão de Crédito,R$ 165.00,1,,
3692,7/20/2018,Diana Martins,Produto B,Cartão de Crédito,R$ 577.50,3,,
3693,7/20/2018,Camila Souza,Produto G,Dinheiro,R$ 165.00,1,,
3694,7/20/2018,Anderson Gomes,Produto B,Boleto Bancário,R$ 577.50,3,,
3695,7/20/2018,Camila Souza,Produto I,Boleto Bancário,R$ 759.00,1,,
3696,7/20/2018,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3697,7/20/2018,Camila Souza,Produto D,Cartão de Crédito,R$ 759.00,2,,
3698,7/20/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,1,,
3699,7/21/2018,Anderson Gomes,Produto A,Cartão de Crédito,R$ 445.50,1,,
3700,7/21/2018,Diana Martins,Produto A,Dinheiro,R$ 445.50,3,,
3701,7/21/2018,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3702,7/21/2018,Renato Souza,Produto D,Dinheiro,R$ 759.00,1,,
3703,7/23/2018,Diana Martins,Produto H,Cartão de Crédito,R$ 396.00,1,,
3704,7/24/2018,Anderson Gomes,Produto C,Cartão de Crédito,R$ 148.50,1,,
3705,7/24/2018,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3706,7/25/2018,Anderson Gomes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3707,7/25/2018,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3708,7/26/2018,Clara Nunes,Produto D,Dinheiro,R$ 759.00,1,,
3709,7/26/2018,Clara Nunes,Produto D,Cartão de Crédito,R$ 759.00,3,,
3710,7/26/2018,Anderson Gomes,Produto J,Boleto Bancário,R$ 66.00,1,,
3711,7/27/2018,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
3712,7/27/2018,Anderson Gomes,Produto D,Cartão de Crédito,R$ 759.00,3,,
3713,7/28/2018,Renato Souza,Produto E,Cartão de Crédito,R$ 709.50,1,,
3714,7/29/2018,Camila Souza,Produto D,Boleto Bancário,R$ 759.00,2,,
3715,7/29/2018,Renato Souza,Produto G,Cartão de Crédito,R$ 165.00,1,,
3716,7/29/2018,Diana Martins,Produto A,Boleto Bancário,R$ 445.50,1,,
3717,7/30/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,2,,
3718,7/31/2018,Camila Souza,Produto J,Dinheiro,R$ 66.00,1,,
3719,7/31/2018,Camila Souza,Produto D,Dinheiro,R$ 759.00,1,,
3720,7/31/2018,Clara Nunes,Produto J,Cartão de Crédito,R$ 66.00,1,,
3721,7/31/2018,Felipe Melo,Produto E,Cartão de Crédito,R$ 709.50,1,,
3722,8/1/2018,Felipe Melo,Produto B,Cartão de Crédito,R$ 577.50,1,,
3723,8/1/2018,Camila Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3724,8/1/2018,Camila Souza,Produto I,Boleto Bancário,R$ 759.00,1,,
3725,8/1/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3726,8/1/2018,Felipe Melo,Produto I,Cartão de Crédito,R$ 759.00,1,,
3727,8/1/2018,Clara Nunes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3728,8/2/2018,Felipe Melo,Produto D,Cartão de Crédito,R$ 759.00,1,,
3729,8/2/2018,Diana Martins,Produto E,Cartão de Crédito,R$ 709.50,1,,
3730,8/2/2018,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
3731,8/2/2018,Felipe Melo,Produto F,Cartão de Crédito,R$ 478.50,3,,
3732,8/2/2018,Camila Souza,Produto H,Boleto Bancário,R$ 396.00,1,,
3733,8/3/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,1,,
3734,8/3/2018,Renato Souza,Produto G,Dinheiro,R$ 165.00,1,,
3735,8/4/2018,Anderson Gomes,Produto H,Dinheiro,R$ 396.00,1,,
3736,8/4/2018,Clara Nunes,Produto C,Boleto Bancário,R$ 148.50,2,,
3737,8/4/2018,Camila Souza,Produto J,Cartão de Crédito,R$ 66.00,1,,
3738,8/5/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3739,8/5/2018,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,1,,
3740,8/5/2018,Camila Souza,Produto I,Dinheiro,R$ 759.00,1,,
3741,8/5/2018,Camila Souza,Produto A,Cartão de Crédito,R$ 445.50,1,,
3742,8/6/2018,Renato Souza,Produto H,Cartão de Crédito,R$ 396.00,1,,
3743,8/6/2018,Clara Nunes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3744,8/6/2018,Clara Nunes,Produto D,Boleto Bancário,R$ 759.00,1,,
3745,8/6/2018,Camila Souza,Produto D,Dinheiro,R$ 759.00,1,,
3746,8/7/2018,Renato Souza,Produto I,Cartão de Crédito,R$ 759.00,1,,
3747,8/8/2018,Clara Nunes,Produto A,Boleto Bancário,R$ 445.50,1,,
3748,8/8/2018,Camila Souza,Produto B,Cartão de Crédito,R$ 577.50,2,,
3749,8/8/2018,Camila Souza,Produto C,Cartão de Crédito,R$ 148.50,3,,
3750,8/8/2018,Anderson Gomes,Produto F,Cartão de Crédito,R$ 478.50,3,,
3751,8/8/2018,Diana Martins,Produto D,Cartão de Crédito,R$ 759.00,1,,
3752,8/9/2018,Anderson Gomes,Produto E,Cartão de Crédito,R$ 709.50,1,,
3753,8/10/2018,Anderson Gomes,Produto J,Boleto Bancário,R$ 66.00,2,,
3754,8/10/2018,Renato Souza,Produto D,Cartão de Crédito,R$ 759.00,3,,
3755,8/10/2018,Felipe Melo,Produto G,Cartão de Crédito,R$ 165.00,1,,
3756,8/10/2018,Renato Souza,Produto F,Cartão de Crédito,R$ 478.50,1,,
